,id_review,review_clean_cased,review_low_uncased,review,attractions,amenities,access,price,no_aspect,attractions_text,amenities_text,access_text,price_text,no_aspect_text
1372,ChdDSUhNMG9nS0VJQ0FnSUQtMm96UT,Ke Borobudur lagi setelah sekian lama bersih fasilitas toilet nya bagus dan area dagang lebih tertata Meskipun harus jalan kaki yg lumayan jauh begitu liat candi Borobudur dari dekat langsung terobati capek nya meskipun sudah tidak diperbolehkan lagi naik ke candi,ke borobudur lagi setelah sekian lama bersih fasilitas toilet nya bagus dan area dagang lebih tertata meskipun harus jalan kaki yg lumayan jauh begitu liat candi borobudur dari dekat langsung terobati capek nya meskipun sudah tidak diperbolehkan lagi naik ke candi,"Ke Borobudur lagi setelah sekian lama, bersih, fasilitas toilet nya bagus, dan area dagang lebih tertata, Meskipun harus jalan kaki yg lumayan jauh.. begitu liat candi Borobudur dari dekat langsung terobati capek nya.. meskipun sudah tidak diperbolehkan lagi naik ke candi",3,3,2,0,3,"Ke Borobudur lagi setelah sekian lama, bersih, fasilitas toilet nya bagus, dan area dagang lebih tertata, Meskipun harus jalan kaki yg lumayan jauh.. Ke Borobudur lagi setelah sekian lama, bersih, fasilitas toilet nya bagus, dan area dagang lebih tertata, Meskipun harus jalan kaki yg lumayan jauh.. Ke Borobudur lagi setelah sekian lama, bersih, fasilitas toilet nya bagus, dan area dagang lebih tertata.","Ke Borobudur lagi setelah sekian lama, bersih, fasilitas toilet nya bagus, dan area dagang lebih tertata Ke Borobudur lagi setelah sekian lama, bersih, fasilitas toilet nya bagus, dan area dagang lebih tertata, Meskipun harus jalan kaki yg lumayan jauh.. Ke Borobudur lagi setelah sekian lama, bersih, fasilitas toilet nya bagus, dan area dagang lebih tertata, Meskipun harus jalan kaki yg lumayan jauh..","Meskipun harus jalan kaki yg lumayan jauh Ke Borobudur lagi setelah sekian lama, bersih, fasilitas toilet nya bagus, dan area dagang lebih tertata, Meskipun harus jalan kaki yg lumayan jauh.. Meskipun harus jalan kaki yg lumayan jauh.. begitu liat candi Borobudur dari dekat langsung terobati capek nya. meskipun sudah tidak diperbolehkan lagi naik ke candi.",none,begitu liat candi Borobudur dari dekat langsung terobati capek nya begitu liat candi Borobudur dari dekat langsung terobati capek nya.. meskipun sudah tidak diperbolehkan lagi naik ke candi begitu liat candi Borobudur dari dekat langsung terobati capek nya.. meskipun sudah tidak diperbolehkan lagi naik ke candi
1373,ChdDSUhNMG9nS0VJQ0FnSUQtNThUZG,Masih tetep blum bisa dinaiki jelas kunjungan kami serasa tidak lwngkap kerena hanya main di halaman borobudur saja,masih tetep blum bisa dinaiki jelas kunjungan kami serasa tidak lwngkap kerena hanya main di halaman borobudur saja,"Masih tetep blum bisa dinaiki,jelas kunjungan kami serasa tidak lwngkap kerena hanya main di ""halaman borobudur"" saja",1,0,0,0,2,"Masih tetep blum bisa dinaiki,jelas kunjungan kami serasa tidak lwngkap kerena hanya main di ""halaman borobudur"" saja Masih tetep blum bisa dinaiki,jelas kunjungan kami serasa tidak lwngkap kerena hanya main di ""halaman borobudur"" saja Masih tetep blum bisa dinaiki,jelas kunjungan kami serasa tidak lwngkap kerena hanya main di ""halaman borobudur"" saja",none,none,none,"Masih tetep blum bisa dinaiki,jelas kunjungan kami serasa tidak lwngkap kerena hanya main di ""halaman borobudur"" saja Masih tetep blum bisa dinaiki,jelas kunjungan kami serasa tidak lwngkap kerena hanya main di ""halaman borobudur"" saja Masih tetep blum bisa dinaiki,jelas kunjungan kami serasa tidak lwngkap kerena hanya main di ""halaman borobudur"" saja"
1374,ChdDSUhNMG9nS0VJQ0FnSUQtX0lydz,Berkunjung karena ikut event Borobudur Marathon Sekarang sudah tidak boleh naik ke candi Cukup berfoto di area luar pagar But soal candinya gak usah dikomentari Candi Borobudur adalah Mahakarya dahsyat sangat mempesona Berjalan jalan saja di taman lingkungan candi Its very good very green ,berkunjung karena ikut event borobudur marathon sekarang sudah tidak boleh naik ke candi cukup berfoto di area luar pagar but soal candinya gak usah dikomentari candi borobudur adalah mahakarya dahsyat sangat mempesona berjalan jalan saja di taman lingkungan candi its very good very green ,"Berkunjung karena ikut event Borobudur Marathon. Sekarang sudah tidak boleh naik ke candi. Cukup berfoto di area luar pagar. But soal candinya gak usah dikomentari. Candi Borobudur adalah Mahakarya dahsyat, sangat mempesona. Berjalan jalan saja di taman lingkungan candi. Its very good, very green.",3,0,2,0,2,"But soal candinya gak usah dikomentari. Candi Borobudur adalah Mahakarya dahsyat, sangat mempesona. Berjalan jalan saja di taman lingkungan candi. Its very good, very green. But soal candinya gak usah dikomentari. Candi Borobudur adalah Mahakarya dahsyat, sangat mempesona. Berjalan jalan saja di taman lingkungan candi. Its very good, very green. Candi Borobudur adalah Mahakarya dahsyat, sangat mempesona. Berjalan jalan saja di taman lingkungan candi. Its very good, very green.",none,Berkunjung karena ikut event Borobudur Marathon. Sekarang sudah tidak boleh naik ke candi. Cukup berfoto di area luar pagar Berkunjung karena ikut event Borobudur Marathon. Sekarang sudah tidak boleh naik ke candi. Cukup berfoto di area luar pagar Berkunjung karena ikut event Borobudur Marathon. Sekarang sudah tidak boleh naik ke candi. Cukup berfoto di area luar pagar,none,Sekarang sudah tidak boleh naik ke candi. Cukup berfoto di area luar pagar. Sekarang sudah tidak boleh naik ke candi. Cukup berfoto di area luar pagar. Sekarang sudah tidak boleh naik ke candi. Cukup berfoto di area luar pagar.
1375,ChdDSUhNMG9nS0VJQ0FnSUQtb3QzQm,Salah satu Tempat dari keajaiban di dunia ,salah satu tempat dari keajaiban di dunia ,Salah satu Tempat dari 7 keajaiban di dunia.. ✨,3,0,0,0,0,Salah satu Tempat dari 7 keajaiban di dunia.. ✨ Salah satu Tempat dari 7 keajaiban di dunia. Salah satu Tempat dari 7 keajaiban di dunia,none,none,none,none
1376,ChdDSUhNMG9nS0VJQ0FnSUQtc0wzQn,Harga tiket rb terakhir ke borobudur tahun zaman masih bisa ke puncak dan kesini lagi namun belum bisa naik ke puncak sejak awal pandemi ga bisa naik ke puncak hanya dibawah saja tidak ada perubahan signifikan dari hanya saja patung banyak yg patah jalan keluar cukup jauh jadi disediakan shuttle bus bagi yang malas jalan jauh ke pintu keluar hanya bayar ribu per orang gratis air minum ,harga tiket rb terakhir ke borobudur tahun zaman masih bisa ke puncak dan kesini lagi namun belum bisa naik ke puncak sejak awal pandemi ga bisa naik ke puncak hanya dibawah saja tidak ada perubahan signifikan dari hanya saja patung banyak yg patah jalan keluar cukup jauh jadi disediakan shuttle bus bagi yang malas jalan jauh ke pintu keluar hanya bayar ribu per orang gratis air minum ,Harga tiket 50rb.. terakhir ke borobudur tahun 2017 zaman masih. bisa ke puncak... dan 2022 kesini lagi namun belum bisa naik ke puncak (sejak awal pandemi ga bisa naik ke puncak.. hanya dibawah saja)... tidak ada perubahan signifikan dari 2017.. hanya saja patung2 banyak yg patah... jalan keluar cukup jauh.. jadi disediakan shuttle bus bagi yang malas jalan jauh ke pintu keluar ..hanya bayar 20ribu per orang + gratis air minum ...,1,3,1,2,0,tidak ada perubahan signifikan dari 2017.. hanya saja patung2 banyak yg patah tidak ada perubahan signifikan dari 2017.. hanya saja patung2 banyak yg patah tidak ada perubahan signifikan dari 2017.. hanya saja patung2 banyak yg patah,jadi disediakan shuttle bus bagi yang malas jalan jauh ke pintu keluar jadi disediakan shuttle bus bagi yang malas jalan jauh ke pintu keluar jadi disediakan shuttle bus bagi yang malas jalan jauh ke pintu keluar,jalan keluar cukup jauh jalan keluar cukup jauh terakhir ke borobudur tahun 2017 zaman masih. bisa ke puncak... dan 2022 kesini lagi namun belum bisa naik ke puncak (sejak awal pandemi ga bisa naik ke puncak.. hanya dibawah saja); jalan keluar cukup jauh,Harga tiket 50rb; disediakan shuttle bus bagi yang malas jalan jauh ke pintu keluar hanya bayar 20 ribu per orang + gratis air minum. Harga tiket 50rb; jadi disediakan shuttle bus bagi yang malas jalan jauh ke pintu keluar ..hanya bayar 20ribu per orang + gratis air minum ... Harga tiket 50rb; hanya bayar 20ribu per orang + gratis air minum,none
1377,ChdDSUhNMG9nS0VJQ0FnSUQtcTlDWD,Dulu waktu sd kuliah s tiap main kesini rasanya gede banget Tapi terakhir kemarin kesini ketika sudah tidak bisa lagi naik ke atas rasanya bangunannya ga segede itu lagi Tapi sejarahnya tetap keren apalagi kalau bisa sambil mempelajari relief yg ada disini ,dulu waktu sd kuliah s tiap main kesini rasanya gede banget tapi terakhir kemarin kesini ketika sudah tidak bisa lagi naik ke atas rasanya bangunannya ga segede itu lagi tapi sejarahnya tetap keren apalagi kalau bisa sambil mempelajari relief yg ada disini ,"Dulu waktu sd-kuliah s1 tiap main kesini rasanya gede banget. Tapi terakhir kemarin kesini ketika sudah tidak bisa lagi naik ke atas, rasanya bangunannya ga segede itu lagi. Tapi sejarahnya tetap keren, apalagi kalau bisa sambil mempelajari relief yg ada disini.",2,2,0,0,0,"Dulu waktu sd-kuliah s1 tiap main kesini rasanya gede banget. Tapi terakhir kemarin kesini ketika sudah tidak bisa lagi naik ke atas, rasanya bangunannya ga segede itu lagi. Tapi sejarahnya tetap keren, apalagi kalau bisa sambil mempelajari relief yg ada disini. Dulu waktu sd-kuliah s1 tiap main kesini rasanya gede banget. Tapi terakhir kemarin kesini ketika sudah tidak bisa lagi naik ke atas, rasanya bangunannya ga segede itu lagi. Dulu waktu sd-kuliah s1 tiap main kesini rasanya gede banget. Tapi terakhir kemarin kesini ketika sudah tidak bisa lagi naik ke atas, rasanya bangunannya ga segede itu lagi.",Tapi terakhir kemarin kesini ketika sudah tidak bisa lagi naik ke atas Tapi terakhir kemarin kesini ketika sudah tidak bisa lagi naik ke atas Tapi terakhir kemarin kesini ketika sudah tidak bisa lagi naik ke atas,none,none,none
1378,ChdDSUhNMG9nS0VJQ0FnSUQtclppRF,Saya baru datang sekali ke Borobudur namun sayang sekali karena pandemi jadi tidak bisa naik ke atas Borobudur walaupun demikian pelataran nya juga sangat indah sekali disarankan membawa topi dan botol minum karena cukup panas ketika siang hari,saya baru datang sekali ke borobudur namun sayang sekali karena pandemi jadi tidak bisa naik ke atas borobudur walaupun demikian pelataran nya juga sangat indah sekali disarankan membawa topi dan botol minum karena cukup panas ketika siang hari,"Saya baru datang sekali ke Borobudur namun sayang sekali karena pandemi jadi tidak bisa naik ke atas Borobudur. walaupun demikian, pelataran nya juga sangat indah sekali.. disarankan membawa topi dan botol minum karena cukup panas ketika siang hari",3,1,0,0,2,pelataran nya juga sangat indah sekali. pelataran nya juga sangat indah sekali. pelataran nya juga sangat indah sekali.,Saya baru datang sekali ke Borobudur namun sayang sekali karena pandemi jadi tidak bisa naik ke atas Borobudur. Saya baru datang sekali ke Borobudur namun sayang sekali karena pandemi jadi tidak bisa naik ke atas Borobudur. Saya baru datang sekali ke Borobudur namun sayang sekali karena pandemi jadi tidak bisa naik ke atas Borobudur.,none,none,disarankan membawa topi dan botol minum karena cukup panas ketika siang hari disarankan membawa topi dan botol minum karena cukup panas ketika siang hari disarankan membawa topi dan botol minum karena cukup panas ketika siang hari
1379,ChdDSUhNMG9nS0VJQ0FnSUQtd09HST, tahun yang lalu kesana dgn keadaan ramai bisa naik sampai ke atas tahun ini ksna lagi cuma bisa sampai platarannya aja gaboleh naik keatas ditutup semenjak covid Seneng bisa kesana lagi bareng keluarga Meskipun hujan tapi antusias pengunjung masih tinggi Pengelolaannya sudah baik cuma ahak risih sama pedagang oleh atau souvenir yang jualannya agak maksa, tahun yang lalu kesana dgn keadaan ramai bisa naik sampai ke atas tahun ini ksna lagi cuma bisa sampai platarannya aja gaboleh naik keatas ditutup semenjak covid seneng bisa kesana lagi bareng keluarga meskipun hujan tapi antusias pengunjung masih tinggi pengelolaannya sudah baik cuma ahak risih sama pedagang oleh atau souvenir yang jualannya agak maksa,"6 tahun yang lalu kesana dgn keadaan ramai bisa naik sampai ke atas, tahun ini ksna lagi cuma bisa sampai platarannya aja gaboleh naik keatas ditutup semenjak covid. Seneng bisa kesana lagi bareng keluarga. Meskipun hujan tapi antusias pengunjung masih tinggi.
Pengelolaannya sudah baik, cuma ahak risih sama pedagang oleh"""" atau souvenir yang jualannya agak maksa🙏",3,3,1,0,2,Meskipun hujan tapi antusias pengunjung masih tinggi. Meskipun hujan tapi antusias pengunjung masih tinggi. Meskipun hujan tapi antusias pengunjung masih tinggi.,Pengelolaannya sudah baik Pengelolaannya sudah baik Pengelolaannya sudah baik,"6 tahun yang lalu kesana dgn keadaan ramai bisa naik sampai ke atas, tahun ini ksna lagi cuma bisa sampai platarannya aja gaboleh naik keatas ditutup semenjak covid. 6 tahun yang lalu kesana dgn keadaan ramai bisa naik sampai ke atas, tahun ini ksna lagi cuma bisa sampai platarannya aja gaboleh naik keatas ditutup semenjak covid. 6 tahun yang lalu kesana dgn keadaan ramai bisa naik sampai ke atas, tahun ini ksna lagi cuma bisa sampai platarannya aja gaboleh naik keatas ditutup semenjak covid.",none,"Seneng bisa kesana lagi bareng keluarga. Meskipun hujan tapi antusias pengunjung masih tinggi. Pengelolaannya sudah baik, cuma ahak risih sama pedagang oleh"""" atau souvenir yang jualannya agak maksa? Seneng bisa kesana lagi bareng keluarga. Meskipun hujan tapi antusias pengunjung masih tinggi. Pengelolaannya sudah baik, cuma ahak risih sama pedagang oleh"""" atau souvenir yang jualannya agak maksa? Seneng bisa kesana lagi bareng keluarga. Meskipun hujan tapi antusias pengunjung masih tinggi. Pengelolaannya sudah baik, cuma ahak risih sama pedagang oleh"""" atau souvenir yang jualannya agak maksa?"
1380,ChdDSUhNMG9nS0VJQ0FnSUQtdWU3VG,Berkunjung wisata ke Candi Borobudur yang ke kali yang pertama tahun saat masih pemugaran dan masih bisa naik hingga stufa paling atas belum ada taman dan sarana lainnya yang mengelola Candi Borobudur Saat ini telah selesai pemugaran dan menjadi objek wisata yang dilindungi dan diakui oleh Badan PBB Unesco sebagai warisan cagar budaya dunia Tiket masuk untuk tiket terusan dengan masuk Candi Borobudur dan Candi Prambanan seharga Rp per orang untuk wisatawan lokal Sebelum naik ke tangga Candi Borobudur kita harus melalui taman dengan pepohonan yang cukup tinggi dan rindang sehingga pada sekitar jam masih terasa udara sejuk dan hangat dari matahari yang mulai meninggi dan pada saat awal masuk area Candi Borobudur akan informasikan oleh petugas mengenai tata tertib memasuki area Candi Borobudur sehingga wisatawan tidak sembarangan untuk naik atau melalui bagian Candi yang dilarang Selepas berkeliling Candi dan berfoto kemudian setelah selesai kami turun kembali ke pintu keluar bagi wisatawan yang berjalan kaki diarahkan ke kios pasar oleh oleh dan kerajinan berupa batik dan lainnya yang berujung di tempat parkir ,berkunjung wisata ke candi borobudur yang ke kali yang pertama tahun saat masih pemugaran dan masih bisa naik hingga stufa paling atas belum ada taman dan sarana lainnya yang mengelola candi borobudur saat ini telah selesai pemugaran dan menjadi objek wisata yang dilindungi dan diakui oleh badan pbb unesco sebagai warisan cagar budaya dunia tiket masuk untuk tiket terusan dengan masuk candi borobudur dan candi prambanan seharga rp per orang untuk wisatawan lokal sebelum naik ke tangga candi borobudur kita harus melalui taman dengan pepohonan yang cukup tinggi dan rindang sehingga pada sekitar jam masih terasa udara sejuk dan hangat dari matahari yang mulai meninggi dan pada saat awal masuk area candi borobudur akan informasikan oleh petugas mengenai tata tertib memasuki area candi borobudur sehingga wisatawan tidak sembarangan untuk naik atau melalui bagian candi yang dilarang selepas berkeliling candi dan berfoto kemudian setelah selesai kami turun kembali ke pintu keluar bagi wisatawan yang berjalan kaki diarahkan ke kios pasar oleh oleh dan kerajinan berupa batik dan lainnya yang berujung di tempat parkir ,"Berkunjung wisata ke Candi Borobudur yang ke 3 kali, yang pertama tahun 1982 saat masih pemugaran dan masih bisa naik hingga stufa paling atas, belum ada taman dan sarana lainnya yang mengelola Candi Borobudur. Saat ini telah selesai pemugaran dan menjadi objek wisata yang dilindungi dan diakui oleh Badan PBB Unesco sebagai warisan cagar budaya dunia. Tiket masuk untuk tiket terusan dengan masuk Candi Borobudur dan Candi Prambanan seharga Rp. 75.000,- per orang untuk wisatawan lokal. Sebelum naik ke tangga Candi Borobudur kita harus melalui taman dengan pepohonan yang cukup tinggi dan rindang, sehingga pada sekitar jam 9-10 masih terasa udara sejuk dan hangat dari matahari yang mulai meninggi, dan pada saat awal masuk area Candi Borobudur akan informasikan oleh petugas mengenai tata tertib memasuki area Candi Borobudur sehingga wisatawan tidak sembarangan untuk naik atau melalui bagian Candi yang dilarang.
Selepas berkeliling Candi dan berfoto, kemudian setelah selesai kami turun kembali ke pintu keluar, bagi wisatawan yang berjalan kaki diarahkan ke kios2 pasar oleh-oleh dan kerajinan berupa batik dan lainnya yang berujung di tempat parkir.",3,2,3,2,2,"Sebelum naik ke tangga Candi Borobudur kita harus melalui taman dengan pepohonan yang cukup tinggi dan rindang, sehingga pada sekitar jam 9-10 masih terasa udara sejuk dan hangat dari matahari yang mulai meninggi, dan pada saat awal masuk area Candi Borobudur akan informasikan oleh petugas mengenai tata tertib memasuki area Candi Borobudur sehingga wisatawan tidak sembarangan untuk naik atau melalui bagian Candi yang dilarang Saat ini telah selesai pemugaran dan menjadi objek wisata yang dilindungi dan diakui oleh Badan PBB Unesco sebagai warisan cagar budaya dunia. Saat ini telah selesai pemugaran dan menjadi objek wisata yang dilindungi dan diakui oleh Badan PBB Unesco sebagai warisan cagar budaya dunia; Sebelum naik ke tangga Candi Borobudur kita harus melalui taman dengan pepohonan yang cukup tinggi dan rindang, sehingga pada sekitar jam 9-10 masih terasa udara sejuk dan hangat dari matahari yang mulai meninggi, dan pada saat awal masuk area Candi Borobudur akan informasikan oleh petugas mengenai tata tertib memasuki area Candi Borobudur sehingga wisatawan tidak sembarangan untuk naik atau melalui bagian Candi yang dilarang. Selepas berkeliling Candi dan berfoto, kemudian setelah selesai kami turun kembali ke pintu keluar, bagi wisatawan yang berjalan kaki diarahkan ke kios2 pasar oleh-oleh dan kerajinan berupa batik dan lainnya yang berujung di tempat parkir.","Selepas berkeliling Candi dan berfoto, kemudian setelah selesai kami turun kembali ke pintu keluar, bagi wisatawan yang berjalan kaki diarahkan ke kios2 pasar oleh-oleh dan kerajinan berupa batik dan lainnya yang berujung di tempat parkir. Selepas berkeliling Candi dan berfoto, kemudian setelah selesai kami turun kembali ke pintu keluar, bagi wisatawan yang berjalan kaki diarahkan ke kios2 pasar oleh-oleh dan kerajinan berupa batik dan lainnya yang berujung di tempat parkir. Selepas berkeliling Candi dan berfoto, kemudian setelah selesai kami turun kembali ke pintu keluar, bagi wisatawan yang berjalan kaki diarahkan ke kios2 pasar oleh-oleh dan kerajinan berupa batik dan lainnya yang berujung di tempat parkir.","Sebelum naik ke tangga Candi Borobudur kita harus melalui taman dengan pepohonan yang cukup tinggi dan rindang, sehingga pada sekitar jam 9-10 masih terasa udara sejuk dan hangat dari matahari yang mulai meninggi, dan pada saat awal masuk area Candi Borobudur akan informasikan oleh petugas mengenai tata tertib memasuki area Candi Borobudur sehingga wisatawan tidak sembarangan untuk naik atau melalui bagian Candi yang dilarang. Sebelum naik ke tangga Candi Borobudur kita harus melalui taman dengan pepohonan yang cukup tinggi dan rindang, sehingga pada sekitar jam 9-10 masih terasa udara sejuk dan hangat dari matahari yang mulai meninggi, dan pada saat awal masuk area Candi Borobudur akan informasikan oleh petugas mengenai tata tertib memasuki area Candi Borobudur sehingga wisatawan tidak sembarangan untuk naik atau melalui bagian Candi yang dilarang. Sebelum naik ke tangga Candi Borobudur kita harus melalui taman dengan pepohonan yang cukup tinggi dan rindang, sehingga pada sekitar jam 9-10 masih terasa udara sejuk dan hangat dari matahari yang mulai meninggi, dan pada saat awal masuk area Candi Borobudur akan informasikan oleh petugas mengenai tata tertib memasuki area Candi Borobudur sehingga wisatawan tidak sembarangan untuk naik atau melalui bagian Candi yang dilarang.","Tiket masuk untuk tiket terusan dengan masuk Candi Borobudur dan Candi Prambanan seharga Rp. 75.000,- per orang untuk wisatawan lokal Tiket masuk untuk tiket terusan dengan masuk Candi Borobudur dan Candi Prambanan seharga Rp. 75.000,- per orang untuk wisatawan lokal. Tiket masuk untuk tiket terusan dengan masuk Candi Borobudur dan Candi Prambanan seharga Rp. 75.000,- per orang untuk wisatawan lokal.","Berkunjung wisata ke Candi Borobudur yang ke 3 kali, yang pertama tahun 1982 saat masih pemugaran dan masih bisa naik hingga stufa paling atas, belum ada taman dan sarana lainnya yang mengelola Candi Borobudur. Berkunjung wisata ke Candi Borobudur yang ke 3 kali, yang pertama tahun 1982 saat masih pemugaran dan masih bisa naik hingga stufa paling atas, belum ada taman dan sarana lainnya yang mengelola Candi Borobudur. Berkunjung wisata ke Candi Borobudur yang ke 3 kali, yang pertama tahun 1982 saat masih pemugaran dan masih bisa naik hingga stufa paling atas, belum ada taman dan sarana lainnya yang mengelola Candi Borobudur."
1381,ChdDSUhNMG9nS0VJQ0FnSUQtemZXM2,Keren tapi sayang eyy ga bisa naik ke stupa paling atas Dan mungkin harga tiketnya bisa dipermurah,keren tapi sayang eyy ga bisa naik ke stupa paling atas dan mungkin harga tiketnya bisa dipermurah,Keren tapi sayang eyy ga bisa naik ke stupa paling atas. Dan mungkin harga tiketnya bisa dipermurah,2,0,0,1,0,Keren tapi sayang eyy ga bisa naik ke stupa paling atas. Keren tapi sayang eyy ga bisa naik ke stupa paling atas. Keren tapi sayang eyy ga bisa naik ke stupa paling atas,none,none,Dan mungkin harga tiketnya bisa dipermurah Dan mungkin harga tiketnya bisa dipermurah Dan mungkin harga tiketnya bisa dipermurah,none
1382,ChdDSUhNMG9nS0VJQ0FnSUQwMExfRT,Banyak orang menyangka Borobudur itu di Yogyakarta padahal terletak di kota Magelang sekitar km dari Yogyakarta Mengunjungi Candi Borobudur kita seolah olah menapaktilasi jejak jejak para leluhur saat Wangsa Syailendra masih berkuasa Sungguh luar biasa abad lalu sudah ada teknologi agung yang dapat membangun karya fenomenal itu Candi Borobudur Bila berkunjung ke tempat ini cobalah untuk berangkat lebih pagi atau malah sore hari sekitar jam karena bila terlalu siang panasnya luar biasa menyengat ,banyak orang menyangka borobudur itu di yogyakarta padahal terletak di kota magelang sekitar km dari yogyakarta mengunjungi candi borobudur kita seolah olah menapaktilasi jejak jejak para leluhur saat wangsa syailendra masih berkuasa sungguh luar biasa abad lalu sudah ada teknologi agung yang dapat membangun karya fenomenal itu candi borobudur bila berkunjung ke tempat ini cobalah untuk berangkat lebih pagi atau malah sore hari sekitar jam karena bila terlalu siang panasnya luar biasa menyengat ,"Banyak orang menyangka Borobudur itu di Yogyakarta, padahal terletak di kota Magelang sekitar 40 km dari Yogyakarta. Mengunjungi Candi Borobudur, kita seolah olah menapaktilasi jejak jejak para leluhur, saat Wangsa Syailendra masih berkuasa, Sungguh luar biasa 19 abad lalu sudah ada ""teknologi"" agung yang dapat membangun karya fenomenal itu, Candi Borobudur. Bila berkunjung ke tempat ini cobalah, untuk berangkat lebih pagi atau malah sore hari sekitar jam 15:00, karena bila terlalu siang, panasnya luar biasa menyengat.",2,0,2,0,0,"Bila berkunjung ke tempat ini cobalah, untuk berangkat lebih pagi atau malah sore hari sekitar jam 15:00, karena bila terlalu siang, panasnya luar biasa menyengat. Bila berkunjung ke tempat ini cobalah, untuk berangkat lebih pagi atau malah sore hari sekitar jam 15:00, karena bila terlalu siang, panasnya luar biasa menyengat. Bila berkunjung ke tempat ini cobalah, untuk berangkat lebih pagi atau malah sore hari sekitar jam 15:00, karena bila terlalu siang, panasnya luar biasa menyengat.",none,"Banyak orang menyangka Borobudur itu di Yogyakarta, padahal terletak di kota Magelang sekitar 40 km dari Yogyakarta. Banyak orang menyangka Borobudur itu di Yogyakarta, padahal terletak di kota Magelang sekitar 40 km dari Yogyakarta. Banyak orang menyangka Borobudur itu di Yogyakarta, padahal terletak di kota Magelang sekitar 40 km dari Yogyakarta; Bila berkunjung ke tempat ini cobalah, untuk berangkat lebih pagi atau malah sore hari sekitar jam 15:00, karena bila terlalu siang, panasnya luar biasa menyengat",none,none
